company,product,typename,inches,opsys,price_euros,resolution_width,resolution_height,aspect_ratio,resolution_type,touchscreen,cpu_manufacturer,cpu_model,cpu_clock_speed_GHz,ram_gb,storage_capacity1,storage_capacity2,storage_type1,storage_type2,weight_kg,gpu_brand,gpu_model,total_pixels
Lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,Notebook,15.6,No OS,339,1366,768,1.778645833,Other,No,Intel,Core i3 6006U,2,4,1000,0,HDD,None,1.9,Intel HD Graphics,520,1049088
HP,15-BA015wm (E2-7110/4GB/500GB/W10),Notebook,15.6,Windows 10,297,1366,768,1.778645833,Other,No,AMD,E-Series 7110,1.8,4,500,0,HDD,None,1.86,AMD Radeon R,2,1049088
Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,15.6,No OS,599,1920,1080,1.777777778,Full HD,No,Intel,Core i5 6200U,2.3,8,1000,0,HDD,None,2.32,AMD Radeon R,5,2073600
Dell,Inspiron 7567,Gaming,15.6,Windows 10,1199,1920,1080,1.777777778,Full HD,No,Intel,Core i7 7700HQ,2.8,8,1000,0,HDD,None,2.62,Nvidia GeForce GTX,1050,2073600
Dell,XPS 15,Notebook,15.6,Windows 10,2250.68,3840,2160,1.777777778,IPS Panel Touchscreen,Yes,Intel,Core i5 6300HQ,2.3,8,256,0,SSD,None,2.04,Nvidia GeForce,960,8294400
HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,15.6,Windows 10,478.89,1920,1080,1.777777778,Full HD,No,AMD,A6-Series A6-9220,2.5,4,256,0,SSD,None,1.91,AMD Radeon,520,2073600
MSI,GP72M 7REX,Gaming,17.3,Windows 10,1492.8,1920,1080,1.777777778,Full HD,No,Intel,Core i7 7700HQ,2.8,16,256,1000,SSD,HDD,2.7,Nvidia GeForce GTX,1050,2073600
Lenovo,ThinkPad T460s,Ultrabook,14,Windows 7,2299,1920,1080,1.777777778,Full HD,No,Intel,Core i7 6600U,2.6,12,512,0,SSD,None,1.4,Intel HD Graphics,520,2073600
Lenovo,B51-80 (i5-6200U/8GB/1008GB/Radeon,Notebook,15.6,Windows 10,788.49,1920,1080,1.777777778,Full HD,No,Intel,Core i5 6200U,2.3,8,1000,0,Hybrid,None,2.5,AMD Radeon R,5,2073600
HP,Spectre Pro,2 in 1 Convertible,13.3,Windows 10,2041,2560,1440,1.777777778,Touchscreen,Yes,Intel,Core i7 6600U,2.6,8,512,0,SSD,None,1.48,Intel HD Graphics,520,3686400
Lenovo,ThinkPad T460,Ultrabook,14,Windows 7,1499,1920,1080,1.777777778,Full HD,No,Intel,Core i7 6600U,2.6,8,256,0,SSD,None,1.7,Intel HD Graphics,520,2073600
MSI,GS40 Phantom,Gaming,14,Windows 10,1769,1920,1080,1.777777778,Full HD,No,Intel,Core i7 6700HQ,2.6,16,256,1000,SSD,HDD,1.7,Nvidia GeForce GTX,970,2073600
HP,Pavilion 15-cb003nv,Gaming,15.6,Windows 10,899,1920,1080,1.777777778,IPS Panel Full HD,No,Intel,Core i7 7700HQ,2.8,8,1000,0,HDD,None,2.62,Nvidia GeForce GTX,1050,2073600
Lenovo,IdeaPad 310-15ISK,Notebook,15.6,Windows 10,459,1366,768,1.778645833,Other,No,Intel,Core i3 6006U,2,8,1000,0,HDD,None,2.2,Intel HD Graphics,520,1049088
HP,250 G4,Notebook,15.6,No OS,476.99,1366,768,1.778645833,Other,No,Intel,Core i5 6200U,2.3,4,500,0,HDD,None,2.1,Intel HD Graphics,520,1049088
Dell,Inspiron 7567,Gaming,15.6,Windows 10,1498,3840,2160,1.777777778,K Ultra HD,No,Intel,Core i7 7700HQ,2.8,8,128,1000,SSD,HDD,2.62,Nvidia GeForce GTX,1050,8294400
Lenovo,ThinkPad T570,Notebook,15.6,Windows 10,1390,1920,1080,1.777777778,IPS Panel Full HD,No,Intel,Core i5 7200U,2.5,8,256,0,SSD,None,1.95,Intel HD Graphics,620,2073600
Lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,Notebook,15.6,Windows 10,468,1920,1080,1.777777778,Full HD,No,Intel,Core i3 6006U,2,4,1000,0,HDD,None,2.2,Nvidia GeForce,920,2073600
HP,Stream 14-AX000nv,Notebook,14,Windows 10,249,1366,768,1.778645833,Other,No,Intel,Celeron Dual Core N3060,1.6,2,32,0,FlashStorage,None,1.44,Intel HD Graphics,400,1049088
MSI,PL60 7RD,Gaming,15.6,Windows 10,839,1920,1080,1.777777778,IPS Panel Full HD,No,Intel,Core i7 7500U,2.7,8,1000,0,HDD,None,2.2,Nvidia GeForce GTX,1050,2073600
HP,250 G5,Notebook,15.6,Windows 10,679,1920,1080,1.777777778,Full HD,No,Intel,Core i7 6500U,2.5,8,256,0,SSD,None,1.96,Intel HD Graphics,520,2073600
HP,ProBook 450,Notebook,15.6,Windows 10,1159,1920,1080,1.777777778,Full HD,No,Intel,Core i7 8550U,1.8,16,512,0,SSD,None,2.1,Intel UHD Graphics,620,2073600
Asus,X553SA-XX021T (N3050/4GB/500GB/W10),Notebook,15.6,Windows 10,369,1366,768,1.778645833,Other,No,Intel,Celeron Dual Core N3050,1.6,4,500,0,HDD,None,2.2,,,1049088
Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,15.6,No OS,398,1366,768,1.778645833,Other,No,Intel,Core i5 6200U,2.3,4,500,0,HDD,None,2.1,Intel HD Graphics,520,1049088
Lenovo,IdeaPad 510-15IKB,Notebook,15.6,No OS,709,1920,1080,1.777777778,Full HD,No,Intel,Core i7 7500U,2.7,8,1000,0,HDD,None,2.2,Nvidia GeForce,940,2073600
Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Notebook,14,Windows 10,769,1920,1080,1.777777778,Full HD,No,Intel,Core i3 7100U,2.4,4,256,0,SSD,None,2,Intel HD Graphics,620,2073600
Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Notebook,15.6,Windows 7,825,1920,1080,1.777777778,Full HD,No,Intel,Core i7 6500U,2.5,4,1000,0,Hybrid,None,2.32,Intel HD Graphics,520,2073600
Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,Windows 10,1305,1920,1080,1.777777778,IPS Panel Full HD,No,Intel,Core i7 6700HQ,2.6,16,512,0,SSD,None,3.31,Nvidia GeForce GTX,960,2073600
MSI,GS60 Ghost,Gaming,15.6,Windows 10,2153.37,1920,1080,1.777777778,Full HD,No,Intel,Core i7 6700HQ,2.6,16,128,1000,SSD,HDD,1.91,Nvidia GeForce GTX,970,2073600
HP,ProBook 450,Notebook,15.6,Windows 10,650,1366,768,1.778645833,Other,No,Intel,Core i3 6100U,2.3,4,500,0,HDD,None,2.07,Intel HD Graphics,520,1049088
Lenovo,ThinkPad X1,2 in 1 Convertible,14,Windows 10,1637,2560,1440,1.777777778,IPS Panel Touchscreen,Yes,Intel,Core i5 6200U,2.3,8,256,0,SSD,None,1.36,Intel HD Graphics,520,3686400
Lenovo,IdeaPad 310-15IKB,Ultrabook,15.6,Windows 10,831,1920,1080,1.777777778,Full HD,No,Intel,Core i7 7500U,2.7,6,256,0,SSD,None,1.54,Nvidia GeForce,920,2073600
Dell,Vostro 5568,Notebook,15.6,Linux,895.01,1920,1080,1.777777778,Full HD,No,Intel,Core i7 7500U,2.7,8,256,0,SSD,None,1.98,Nvidia GeForce GT,940,2073600
Acer,Aspire 3,Notebook,15.6,Windows 10,333,1366,768,1.778645833,Other,No,Intel,Celeron Dual Core N3350,2,4,500,0,HDD,None,2.1,Intel HD Graphics,500,1049088
HP,Pavilion 15-BC000nv,Notebook,15.6,Windows 10,799,1920,1080,1.777777778,IPS Panel Full HD,No,Intel,Core i7 6700HQ,2.6,6,1000,0,HDD,None,2.18,Nvidia GeForce GTX,960,2073600
Asus,Rog GL552VW-DM201T,Gaming,15.6,Windows 10,909,1920,1080,1.777777778,IPS Panel Full HD,No,Intel,Core i7 6700HQ,2.6,8,256,1000,SSD,HDD,2.591,Nvidia GeForce GTX,960,2073600
Dell,Inspiron 5578,2 in 1 Convertible,15.6,Windows 10,1179,1920,1080,1.777777778,Full HD,Yes,Intel,Core i7 7500U,2.7,16,512,0,SSD,None,2.09,Intel HD Graphics,620,2073600
Acer,Aspire E5-576G,Notebook,15.6,Windows 10,691,1920,1080,1.777777778,Full HD,No,Intel,Core i5 7200U,2.5,4,256,0,SSD,None,2.23,Nvidia GeForce,940,2073600
Dell,XPS 13,Ultrabook,13.3,Linux,1099,3200,1800,1.777777778,Quad HD,Yes,Intel,Core i5 6300U,2.4,8,256,0,SSD,None,1.23,Intel HD Graphics,520,5760000
Acer,Predator G9-793,Gaming,17.3,Windows 10,2599,1920,1080,1.777777778,IPS Panel Full HD,No,Intel,Core i7 7700HQ,2.8,16,256,1000,SSD,HDD,4.2,Nvidia GeForce GTX,1070,2073600
Lenovo,Legion Y520-15IKBN,Gaming,15.6,Windows 10,819,1920,1080,1.777777778,IPS Panel Full HD,No,Intel,Core i5 7300HQ,2.5,8,1000,0,HDD,None,2.4,Nvidia GeForce GTX,1050,2073600
Samsung,Chromebook Plus,2 in 1 Convertible,12.3,Chrome OS,659,2400,1600,1.5,IPS Panel Touchscreen,Yes,Samsung,Cortex A72&A53,2,4,32,0,FlashStorage,None,1.15,ARM Mali T,860,3840000
HP,250 G6,Notebook,15.6,Windows 10,485,1366,768,1.778645833,Other,No,Intel,Core i5 7200U,2.5,4,500,0,HDD,None,1.86,Intel HD Graphics,620,1049088
Apple,"MacBook 12""",Ultrabook,12,Mac OS X,1163,2304,1440,1.6,IPS Panel Retina Display,No,Intel,Core M,1.1,8,256,0,FlashStorage,None,0.92,Intel HD Graphics,5300,3317760
Dell,Inspiron 7378,2 in 1 Convertible,13.3,Windows 10,1199,1920,1080,1.777777778,IPS Panel Full HD,Yes,Intel,Core i5 7200U,2.5,8,256,0,SSD,None,1.6,Intel HD Graphics,620,2073600
HP,Pavilion Power,Notebook,15.6,Windows 10,1327,1920,1080,1.777777778,IPS Panel Full HD,No,Intel,Core i7 7700HQ,2.8,12,128,1000,SSD,HDD,2.21,Nvidia GeForce GTX,1050,2073600
Lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,Notebook,15.6,No OS,368,1366,768,1.778645833,Other,No,Intel,Core i3 6006U,2,4,1000,0,HDD,None,1.9,AMD Radeon R,5,1049088
Asus,Rog G752VY-GC229T,Gaming,17.3,Windows 10,2150,1920,1080,1.777777778,IPS Panel Full HD,No,Intel,Core i7 6700HQ,2.6,16,512,1000,SSD,HDD,4.3,Nvidia GeForce GTX,980,2073600
Acer,Aspire 3,Notebook,15.6,Linux,272,1366,768,1.778645833,Other,No,Intel,Celeron Dual Core N3350,2,4,1000,0,HDD,None,2.1,Intel HD Graphics,500,1049088
MSI,GS73VR 7RF,Gaming,17.3,Windows 10,2048.9,1920,1080,1.777777778,Full HD,No,Intel,Core i7 7700HQ,2.8,16,256,1000,SSD,HDD,2.43,Nvidia GeForce GTX,1060,2073600
Dell,Inspiron 5567,Notebook,15.6,Windows 10,499,1366,768,1.778645833,Other,No,Intel,Core i3 6006U,2,4,128,0,SSD,None,2.3,AMD Radeon R,7,1049088
Lenovo,IdeaPad 310-15ISK,Notebook,15.6,No OS,629,1366,768,1.778645833,Other,No,Intel,Core i7 6500U,2.5,8,500,0,HDD,None,2.2,Nvidia GeForce,920,1049088
Dell,Inspiron 5579,2 in 1 Convertible,15.6,Windows 10,1285,1920,1080,1.777777778,Full HD,Yes,Intel,Core i7 8550U,1.8,16,512,0,SSD,None,2,Intel UHD Graphics,620,2073600
Dell,XPS 13,Ultrabook,13.3,Windows 10,2680,3200,1800,1.777777778,Quad HD,Yes,Intel,Core i7 7500U,2.7,16,512,0,SSD,None,1.2,Intel HD Graphics,620,5760000
Asus,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,Gaming,15.6,Windows 10,1169,1920,1080,1.777777778,Full HD,No,Intel,Core i7 6700HQ,2.6,8,1000,0,HDD,None,2.2,Nvidia GeForce GTX,1060,2073600
Dell,Inspiron 5567,Notebook,15.6,Windows 10,889,1920,1080,1.777777778,Full HD,No,Intel,Core i5 7200U,2.5,8,256,0,SSD,None,2.36,AMD Radeon R,7,2073600
HP,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,15.6,Windows 10,579,1366,768,1.778645833,Other,No,Intel,Core i5 7200U,2.5,8,256,0,SSD,None,1.91,Intel HD Graphics,620,1049088
Lenovo,IdeaPad 320-15AST,Notebook,15.6,Windows 10,299,1366,768,1.778645833,Other,No,AMD,E-Series 9000,2.2,4,500,0,HDD,None,2.2,AMD Radeon R,2,1049088
Acer,Aspire E5-774G,Notebook,17.3,Windows 10,629,1600,900,1.777777778,Other,No,Intel,Core i3 6006U,2,8,1000,0,HDD,None,3.3,Nvidia GeForce,940,1440000
Asus,Rog Strix,Gaming,15.6,Windows 10,2449,1920,1080,1.777777778,Full HD,No,Intel,Core i7 7700HQ,2.8,16,256,1000,SSD,HDD,2.2,Nvidia GeForce GTX,1070,2073600
Apple,"MacBook 12""",Ultrabook,12,Mac OS X,1279,2304,1440,1.6,IPS Panel Retina Display,No,Intel,Core M,1.2,8,512,0,FlashStorage,None,0.92,Intel HD Graphics,515,3317760
Asus,FX502VM-AS73 (i7-7700HQ/16GB/1TB,Notebook,15.6,Windows 10,1749,1920,1080,1.777777778,Full HD,No,Intel,Core i7 7700HQ,2.8,16,128,1000,SSD,HDD,2.2,Nvidia GeForce GTX,1060,2073600
MSI,GS73VR Stealth,Gaming,17.3,Windows 10,1948.99,1920,1080,1.777777778,IPS Panel Full HD,No,Intel,Core i7 6700HQ,2.6,16,256,1000,SSD,HDD,2.43,Nvidia GeForce GTX,1060,2073600
Dell,Inspiron 7579,2 in 1 Convertible,15.6,Windows 10,999,1920,1080,1.777777778,IPS Panel Full HD,Yes,Intel,Core i5 7200U,2.5,8,256,0,SSD,None,2.191,Intel HD Graphics,620,2073600
Asus,ROG Strix,Gaming,17.3,Windows 10,1949,1920,1080,1.777777778,Full HD,No,Intel,Core i7 7700HQ,2.8,16,256,1000,SSD,HDD,2.9,Nvidia GeForce GTX,1060,2073600
Acer,C740-C9QX (3205U/2GB/32GB/Chrome,Netbook,11.6,Chrome OS,174,1366,768,1.778645833,Other,No,Intel,Celeron Dual Core 3205U,1.5,2,32,0,SSD,None,1.3,,,1049088
Acer,E5 774G,Notebook,17.3,Windows 10,598,1600,900,1.777777778,Other,No,Intel,Core i3 6006U,2,4,1000,0,HDD,None,3.3,Nvidia GeForce,940,1440000
Lenovo,IdeaPad 320-17IKB,Notebook,17.3,No OS,539,1600,900,1.777777778,Other,No,Intel,Core i5 7200U,2.5,8,1000,0,HDD,None,2.8,Intel HD Graphics,620,1440000
Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,Windows 10,1272,1920,1080,1.777777778,IPS Panel Full HD,No,Intel,Core i7 6700HQ,2.6,8,128,1000,SSD,HDD,2.6,Nvidia GeForce GTX,960,2073600
Acer,SP714-51 (i7-7Y75/8GB/256GB/FHD/W10),2 in 1 Convertible,14,Windows 10,1149,1920,1080,1.777777778,IPS Panel Full HD,Yes,Intel,Core i7 7Y75,1.3,8,256,0,SSD,None,1.2,Intel HD Graphics,615,2073600
Lenovo,Thinkpad T560,Notebook,15.6,Windows 10,1529,1920,1080,1.777777778,IPS Panel Full HD,No,Intel,Core i7 6600U,2.6,8,256,0,SSD,None,2.3,Intel HD Graphics,520,2073600
MSI,GP62MVR 6RF,Gaming,15.6,Windows 10,1476.11,1920,1080,1.777777778,Full HD,No,Intel,Core i7 6700HQ,2.6,8,128,1000,SSD,HDD,2.2,Nvidia GeForce GTX,1060,2073600
HP,15-bw009nv (A12-9720P/6GB/1TB/Radeon,Notebook,15.6,Windows 10,529,1920,1080,1.777777778,Full HD,No,AMD,A12-Series 9720P,2.7,6,1000,0,HDD,None,2.1,AMD Radeon,530,2073600
Dell,Latitude E7270,Ultrabook,12.5,Windows 7,1713.37,1920,1080,1.777777778,Full HD,Yes,Intel,Core i5 6300U,2.4,8,256,0,SSD,None,1.26,Intel HD Graphics,520,2073600
Dell,Inspiron 5578,2 in 1 Convertible,15,Windows 10,509,1920,1080,1.777777778,Full HD,Yes,Intel,Core i3 7100U,2.4,4,500,0,HDD,None,2.08,Intel HD Graphics,620,2073600
Asus,X540SA-RBPDN09 (N3710/4GB/1TB/W10),Notebook,15.6,Windows 10,309,1366,768,1.778645833,Other,No,Intel,Pentium Quad Core N3710,1.6,4,1000,0,HDD,None,2.65,Intel HD Graphics,405,1049088
Dell,XPS 13,Ultrabook,13.3,Windows 10,1477,3200,1800,1.777777778,Quad HD,Yes,Intel,Core i7 7500U,2.7,8,256,0,SSD,None,1.29,Intel HD Graphics,620,5760000
Dell,Vostro 3568,Notebook,15.6,Linux,521.86,1366,768,1.778645833,Other,No,Intel,Core i5 7200U,2.5,4,1000,0,HDD,None,2.18,Intel HD Graphics,520,1049088
Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,Windows 10,1029,1920,1080,1.777777778,IPS Panel Full HD,Yes,Intel,Core i7 6700HQ,2.6,16,128,1000,SSD,HDD,2.6,Nvidia GeForce GTX,960,2073600
MSI,GL62M 7RDX,Gaming,15.6,Windows 10,1149,1920,1080,1.777777778,Full HD,No,Intel,Core i7 7700HQ,2.8,8,128,1000,SSD,HDD,2.2,Nvidia GeForce GTX,1050,2073600
Lenovo,ThinkPad Yoga,Netbook,12.5,Windows 10,1650,1920,1080,1.777777778,IPS Panel Full HD,Yes,Intel,Core i7 6500U,2.5,16,512,0,SSD,None,1.3,Intel HD Graphics,520,2073600
Razer,Blade Pro,Gaming,14,Windows 10,3499,1920,1080,1.777777778,Full HD,No,Intel,Core i7 7700HQ,2.8,16,1000,0,SSD,None,1.95,Nvidia GeForce GTX,1060,2073600
Dell,Inspiron 3567,Notebook,15.6,Windows 10,469.01,1366,768,1.778645833,Touchscreen,Yes,Intel,Core i3 7100U,2.4,8,1000,0,HDD,None,2.3,Intel HD Graphics,620,1049088
MSI,GE72VR Apache,Gaming,17.3,Windows 10,1598,1920,1080,1.777777778,Full HD,No,Intel,Core i7 7700HQ,2.8,16,256,1000,SSD,HDD,2.7,Nvidia GeForce GTX,1060,2073600
Apple,MacBook Air,Ultrabook,11.6,Mac OS X,959,1366,768,1.778645833,Other,No,Intel,Core i5,1.6,4,256,0,FlashStorage,None,1.08,Intel HD Graphics,6000,1049088
HP,15-bs023nv (i3-6006U/4GB/1TB/FHD/W10),Notebook,15.6,Windows 10,478,1920,1080,1.777777778,Full HD,No,Intel,Core i3 6006U,2,4,1000,0,HDD,None,2.1,Intel HD Graphics,520,2073600
HP,EliteBook 840,Ultrabook,14,Windows 7,2198.19,2560,1440,1.777777778,Other,No,Intel,Core i7 6500U,2.5,8,256,0,SSD,None,1.54,Intel HD Graphics,520,3686400
Dell,Vostro 3559,Notebook,15.6,Windows 7,737,1366,768,1.778645833,Other,No,Intel,Core i5 6200U,2.3,4,500,0,HDD,None,2.24,Intel HD Graphics,520,1049088
MSI,GL62 6QF,Gaming,15.6,Windows 10,1169,1920,1080,1.777777778,Full HD,No,Intel,Core i7 6700HQ,2.6,8,128,1000,SSD,HDD,2.3,Nvidia GeForce GTX,960,2073600
Lenovo,ThinkPad 13,Notebook,13.3,Windows 10,1499,1920,1080,1.777777778,IPS Panel Full HD,No,Intel,Core i7 7500U,2.7,16,512,0,SSD,None,1.4,Intel HD Graphics,620,2073600
Lenovo,IdeaPad 320-15ABR,Notebook,15.6,Windows 10,597.57,1920,1080,1.777777778,Full HD,No,AMD,A12-Series 9720P,3.6,6,256,0,SSD,None,2.2,AMD Radeon,530,2073600
Asus,ZenBook UX310UA-WB71,Ultrabook,13.3,Windows 10,1280,1920,1080,1.777777778,Full HD,No,Intel,Core i7 6500U,2.5,8,256,0,SSD,None,1.45,Intel HD Graphics,520,2073600
Acer,Aspire ES1-572,Notebook,15.6,Linux,361.8,1366,768,1.778645833,Other,No,Intel,Core i3 6006U,2,4,500,0,HDD,None,2.4,Intel HD Graphics,520,1049088
Dell,Inspiron 7779,2 in 1 Convertible,17.3,Windows 10,1799,1920,1080,1.777777778,Full HD,Yes,Intel,Core i7 7500U,2.7,16,512,0,SSD,None,2.77,Nvidia GeForce,940,2073600
HP,EliteBook 840,Notebook,14,Windows 7,1099.99,1920,1080,1.777777778,Full HD,No,Intel,Core i5 6200U,2.3,4,256,0,SSD,None,1.54,Intel HD Graphics,520,2073600
Asus,Rog GL553VE-FY052T,Gaming,15.6,Windows 10,1600,1920,1080,1.777777778,IPS Panel Full HD,No,Intel,Core i7 7700HQ,2.8,16,256,1000,SSD,HDD,2.5,Nvidia GeForce GTX,1050,2073600
Dell,Latitude 5480,Notebook,14,Windows 10,875,1366,768,1.778645833,Other,No,Intel,Core i5 7200U,2.5,4,500,0,HDD,None,1.6,Intel HD Graphics,620,1049088
Asus,Rog GL502VS,Gaming,15.6,Windows 10,2325,1920,1080,1.777777778,IPS Panel Full HD,No,Intel,Core i7 6700HQ,2.6,16,256,1000,SSD,HDD,2.34,Nvidia GeForce GTX,1070,2073600
Lenovo,V510-15IKB (i5-7200U/8GB/256GB/FHD/No,Notebook,15.6,No OS,573,1920,1080,1.777777778,IPS Panel Full HD,No,Intel,Core i5 7200U,2.5,8,256,0,SSD,None,2.3,Intel HD Graphics,620,2073600
Dell,XPS 13,2 in 1 Convertible,13.3,Windows 10,1813,3200,1800,1.777777778,Quad HD,Yes,Intel,Core i5 7Y54,1.2,8,256,0,SSD,None,1.24,Intel HD Graphics,615,5760000
Dell,Inspiron 3552,Notebook,15.6,Linux,324,1366,768,1.778645833,Other,No,Intel,Pentium Quad Core N3710,1.6,4,500,0,HDD,None,2.2,,,1049088
HP,255 G6,Notebook,15.6,Windows 10,399,1366,768,1.778645833,Other,No,AMD,A6-Series 9220,2.5,4,500,0,HDD,None,1.86,AMD Radeon R,4,1049088
Lenovo,IdeaPad 310-15ISK,Notebook,15.6,Windows 10,569,1920,1080,1.777777778,Full HD,No,Intel,Core i3 6100U,2.3,6,128,0,SSD,None,2.4,Nvidia GeForce,920,2073600
Lenovo,ThinkPad L460,Notebook,14,Windows 10,1072,1920,1080,1.777777778,IPS Panel Full HD,No,Intel,Core i5 6200U,2.3,8,256,0,SSD,None,1.9,Intel HD Graphics,520,2073600
Dell,Inspiron 3552,Notebook,15.6,Windows 10,443.99,1366,768,1.778645833,Other,No,Intel,Pentium Quad Core N3700,1.6,4,500,0,HDD,None,2.2,,,1049088
Asus,X541NA-GO020T (N3350/4GB/1TB/W10),Notebook,15.6,Windows 10,339,1366,768,1.778645833,Other,No,Intel,Celeron Dual Core N3350,1.1,4,1000,0,HDD,None,2,Intel HD Graphics,500,1049088
Asus,Rog G752VT-GC073T,Gaming,17.3,Windows 10,1900,1920,1080,1.777777778,IPS Panel Full HD,No,Intel,Core i7 6700HQ,2.6,16,128,1000,SSD,HDD,4,Nvidia GeForce GTX,970,2073600
Dell,Vostro 3568,Notebook,15.6,Windows 10,490,1366,768,1.778645833,Other,No,Intel,Core i3 6006U,2,4,500,0,HDD,None,2.29,Intel HD Graphics,520,1049088
Lenovo,B51-80 (i7-6500U/8GB/1008GB/Radeon,Notebook,15.6,Windows 7,895,1920,1080,1.777777778,Full HD,No,Intel,Core i7 6500U,2.5,8,1000,0,Hybrid,None,2.32,AMD Radeon R,5,2073600
MSI,GE62 Apache,Gaming,15.6,Windows 10,1229,1920,1080,1.777777778,Full HD,No,Intel,Core i7 6700HQ,2.6,8,128,1000,SSD,HDD,2.4,Nvidia GeForce GTX,960,2073600
Lenovo,Yoga 500-14IBD,2 in 1 Convertible,14,Windows 10,833.01,1920,1080,1.777777778,Full HD,Yes,Intel,Core i5 6200U,2.3,4,128,0,SSD,None,1.8,Intel HD Graphics,520,2073600
Asus,ZenBook UX305CA-UBM1,Ultrabook,13.3,Windows 10,729,1920,1080,1.777777778,IPS Panel Full HD,No,Intel,Core M 6Y30,0.9,8,512,0,SSD,None,1.2,Intel HD Graphics,515,2073600
Dell,Inspiron 3567,Notebook,15.6,Windows 10,459,1366,768,1.778645833,Other,No,Intel,Core i3 7100U,2.4,6,1000,0,HDD,None,2.3,Intel HD Graphics,620,1049088
Acer,Aspire ES1-531,Notebook,15.6,Linux,289,1366,768,1.778645833,Other,No,Intel,Celeron Dual Core N3060,1.6,4,500,0,HDD,None,2.4,Intel HD Graphics,400,1049088
Dell,Inspiron 3552,Notebook,15.6,Windows 10,379,1366,768,1.778645833,Other,No,Intel,Celeron Dual Core N3050,1.6,2,500,0,HDD,None,2.2,,,1049088
Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,Windows 10,899,1920,1080,1.777777778,IPS Panel Full HD,No,Intel,Core i7 6700HQ,2.6,8,1000,0,HDD,None,2.6,Nvidia GeForce GTX,960,2073600
HP,Pavilion 15-AW003nv,Notebook,15.6,Windows 10,549.99,1920,1080,1.777777778,Full HD,No,AMD,A9-Series 9410,2.9,6,1000,0,Hybrid,None,2.04,AMD Radeon R,7,2073600
Dell,Inspiron 3567,Notebook,15.6,Linux,805.99,1366,768,1.778645833,Other,No,Intel,Core i7 7500U,2.7,8,1000,0,HDD,None,2.3,AMD Radeon R,5,1049088
HP,Stream 11-Y000na,Netbook,11.6,Windows 10,209,1366,768,1.778645833,Other,No,Intel,Celeron Dual Core N3060,1.6,2,32,0,FlashStorage,None,1.17,Intel HD Graphics,400,1049088
Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,Windows 10,720.32,1366,768,1.778645833,Other,No,Intel,Core i7 6500U,2.5,4,500,0,HDD,None,2.2,Nvidia GeForce,920,1049088
Lenovo,Yoga 500-14ISK,2 in 1 Convertible,14,Windows 10,638,1920,1080,1.777777778,IPS Panel Full HD,Yes,Intel,Core i7 6500U,2.5,4,128,0,SSD,None,1.8,Intel HD Graphics,520,2073600
Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,Windows 10,1499,3200,1800,1.777777778,IPS Panel Quad HD,Yes,Intel,Core i7 6500U,2.5,16,512,0,SSD,None,1.3,Intel HD Graphics,520,5760000
Lenovo,IdeaPad 100S-14IBR,Notebook,14,Windows 10,229,1366,768,1.778645833,Other,No,Intel,Celeron Dual Core N3050,1.6,2,64,0,FlashStorage,None,1.5,,,1049088
HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,Windows 10,764,1366,768,1.778645833,Other,No,Intel,Core i7 6500U,2.5,6,1000,0,HDD,None,2.19,AMD Radeon R,5,1049088
Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,15.6,Windows 10,369,1366,768,1.778645833,Other,No,Intel,Celeron Dual Core N3050,1.6,4,500,0,HDD,None,2.2,,,1049088
Asus,ZenBook UX305CA-UBM1,Ultrabook,13.3,Windows 10,729,1920,1080,1.777777778,IPS Panel Full HD,No,Intel,Core M 6Y30,0.9,8,512,0,SSD,None,1.2,Intel HD Graphics,515,2073600
Dell,Inspiron 3567,Notebook,15.6,Windows 10,459,1366,768,1.778645833,Other,No,Intel,Core i3 7100U,2.4,6,1000,0,HDD,None,2.3,Intel HD Graphics,620,1049088
Acer,Aspire ES1-531,Notebook,15.6,Linux,289,1366,768,1.778645833,Other,No,Intel,Celeron Dual Core N3060,1.6,4,500,0,HDD,None,2.4,Intel HD Graphics,400,1049088
Dell,Inspiron 3552,Notebook,15.6,Windows 10,379,1366,768,1.778645833,Other,No,Intel,Celeron Dual Core N3050,1.6,2,500,0,HDD,None,2.2,,,1049088
